"X","cas_nakupu","produkt","cena","krajina","quartal","kategoria","kluc"
"437","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"438","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"439","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"440","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"441","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"442","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"443","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"444","Jan","Laptop","540","SK","Q1","Elektro","BA"
"445","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"446","Jan","Laptop","540","SK","Q1","Elektro","BA"
"447","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"448","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"449","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"450","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"451","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"452","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"453","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"454","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"455","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"456","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"457","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"458","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"459","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"460","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"461","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"462","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"463","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"464","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"465","Jan","Laptop","540","SK","Q1","Elektro","BA"
"466","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"467","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"468","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"469","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"470","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"471","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"472","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"473","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"474","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"475","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"476","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"477","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"478","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"479","Jan","Mobil","230","SK","Q1","Elektro","BA"
"480","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"481","Jan","Tablet","350","SK","Q1","Elektro","BA"
"482","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"483","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"484","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"485","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"486","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"487","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"488","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"489","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"490","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"491","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"492","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"493","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"494","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"495","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"496","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"497","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"498","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"499","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"500","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"501","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"502","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"503","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"504","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"505","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"506","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"507","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"508","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"509","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"510","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"511","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"512","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"513","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"514","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"515","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"516","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"517","Jan","Laptop","540","SK","Q1","Elektro","BA"
"518","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"519","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"520","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"521","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"522","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"523","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"524","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"525","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"526","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"527","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"528","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"529","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"530","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"531","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"532","Jan","Tablet","350","SK","Q1","Elektro","BA"
"533","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"534","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"535","Jan","Mobil","230","SK","Q1","Elektro","BA"
"536","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"537","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"538","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"539","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"540","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"541","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"542","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"543","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"544","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"545","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"546","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"547","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"548","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"549","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"550","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"551","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"552","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"553","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"554","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"555","Jan","Laptop","540","SK","Q1","Elektro","BA"
"556","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"557","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"558","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"559","Jan","Laptop","540","SK","Q1","Elektro","BA"
"560","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"561","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"562","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"563","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"564","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"565","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"566","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"567","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"568","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"569","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"570","Jan","Laptop","540","SK","Q1","Elektro","BA"
"571","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"572","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"573","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"574","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"575","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"576","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"577","Jan","Laptop","540","SK","Q1","Elektro","BA"
"578","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"579","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"580","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"581","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"582","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"583","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"584","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"585","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"586","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"587","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"588","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"589","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"590","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"591","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"592","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"593","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"594","Jan","Laptop","540","SK","Q1","Elektro","BA"
"595","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"596","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"597","Jan","Tablet","350","SK","Q1","Elektro","BA"
"598","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"599","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"600","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"601","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"602","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"603","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"604","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"605","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"606","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"607","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"608","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"609","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"610","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"611","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"612","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"613","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"614","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"615","Jan","Laptop","540","SK","Q1","Elektro","BA"
"616","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"617","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"618","Jan","Mobil","230","SK","Q1","Elektro","BA"
"619","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"620","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"621","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"622","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"623","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"624","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"625","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"626","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"627","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"628","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"629","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"630","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"631","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"632","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"633","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"634","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"635","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"636","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"637","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"638","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"639","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"640","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"641","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"642","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"643","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"644","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"645","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"646","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"647","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"648","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"649","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"650","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"651","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"652","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"653","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"654","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"655","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"656","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"657","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"658","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"659","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"660","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"661","Jan","Laptop","540","SK","Q1","Elektro","BA"
"662","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"663","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"664","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"665","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"666","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"667","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"668","Jan","Laptop","540","SK","Q1","Elektro","BA"
"669","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"670","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"671","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"672","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"673","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"674","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"675","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"676","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"677","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"678","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"679","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"680","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"681","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"682","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"683","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"684","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"685","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"686","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"687","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"688","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"689","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"690","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"691","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"692","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"693","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"694","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"695","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"696","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"697","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"698","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"699","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"700","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"701","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"702","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"703","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"704","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"705","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"706","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"707","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"708","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"709","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"710","Jan","Mobil","230","SK","Q1","Elektro","BA"
"711","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"712","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"713","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"714","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"715","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"716","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"717","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"718","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"719","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"720","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"721","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"722","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"723","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"724","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"725","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"726","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"727","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"728","Jan","Tablet","350","SK","Q1","Elektro","BA"
"729","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"730","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"731","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"732","Jan","Laptop","540","SK","Q1","Elektro","BA"
"733","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"734","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"735","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"736","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"737","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"738","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"739","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"740","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"741","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"742","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"743","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"744","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"745","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"746","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"747","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"748","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"749","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"750","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"751","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"752","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"753","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"754","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"755","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"756","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"757","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"758","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"759","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"760","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"761","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"762","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"763","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"764","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"765","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"766","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"767","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"768","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"769","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"770","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"771","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"772","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"773","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"774","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"775","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"776","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"777","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"778","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"779","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"780","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"781","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"782","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"783","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"784","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"785","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"786","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"787","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"788","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"789","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"790","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"791","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"792","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"793","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"794","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"795","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"796","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"797","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"798","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"799","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"800","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"801","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"802","Jan","Mobil","230","SK","Q1","Elektro","BA"
"803","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"804","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"805","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"806","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"807","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"808","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"809","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"810","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"811","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"812","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"813","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"814","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"815","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"816","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"817","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"818","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"819","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"820","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"821","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"822","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"823","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"824","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"825","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"826","Jan","Laptop","540","SK","Q1","Elektro","BA"
"827","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"828","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"829","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"830","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"831","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"832","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"833","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"834","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"835","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"836","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"837","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"838","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"839","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"840","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"841","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"842","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"843","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"844","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"845","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"846","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"847","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"848","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"849","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"850","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"851","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"852","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"853","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"854","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"855","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"856","Jan","Mobil","230","SK","Q1","Elektro","BA"
"857","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"858","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"859","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"860","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"861","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"862","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"863","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"864","Jan","Sveter","25","SK","Q1","Oblecenie","BA"
"865","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"866","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"867","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"868","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"869","Jan","Chlieb","2","SK","Q1","Jedlo","BA"
"870","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"871","Jan","Tricko","10","SK","Q1","Oblecenie","BA"
"872","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
"873","Jan","Mlieko","3","SK","Q1","Jedlo","BA"
